USD_BTC_EX_High,EUR_BTC_EX_High,date_unix,categories,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
428.97,328.5,1384560000,Year_2013,1251,2011-02-25,1,0,2,6,0,5,1,3,0.34,0.3485,0.93,0.0896,0,11,11
425.5,326.21,1384473600,Year_2013,1252,2011-02-25,1,0,2,7,0,5,1,3,0.34,0.3333,1,0.1343,1,34,35
411,323.9,1384387200,Year_2013,1253,2011-02-25,1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,3,70,73
400,300,1384300800,Year_2013,1254,2011-02-25,1,0,2,9,0,5,1,3,0.34,0.303,0.93,0.3582,3,111,114
345.9,263.517,1384214400,Year_2013,1255,2011-02-25,1,0,2,10,0,5,1,3,0.42,0.4242,0.94,0.3284,7,42,49
329.698,254.9,1384128000,Year_2013,1256,2011-02-25,1,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,9,50,59
338.9,249.375,1384041600,Year_2013,1257,2011-02-25,1,0,2,12,0,5,1,3,0.54,0.5152,0.6,0.4627,20,95,115
349.114,270,1383955200,Year_2013,1258,2011-02-25,1,0,2,13,0,5,1,3,0.54,0.5152,0.6,0.4627,6,77,83
315,250,1383868800,Year_2013,1259,2011-02-25,1,0,2,14,0,5,1,3,0.56,0.5303,0.56,0.6119,14,71,85
292.499,222.934,1383782400,Year_2013,1260,2011-02-25,1,0,2,15,0,5,1,1,0.46,0.4545,0.41,0.806,5,50,55
253.9,194.9,1383696000,Year_2013,1261,2011-02-25,1,0,2,16,0,5,1,1,0.32,0.2879,0.49,0.4627,11,91,102
244.88,187.82,1383609600,Year_2013,1262,2011-02-25,1,0,2,17,0,5,1,1,0.32,0.2727,0.49,0.7463,8,181,189
225,173,1383523200,Year_2013,1263,2011-02-25,1,0,2,18,0,5,1,1,0.32,0.2879,0.49,0.4925,7,150,157
209.85,165,1383436800,Year_2013,1264,2011-02-25,1,0,2,19,0,5,1,1,0.3,0.2727,0.52,0.4478,4,86,90
201,156,1383350400,Year_2013,1265,2011-02-25,1,0,2,20,0,5,1,1,0.3,0.2576,0.49,0.6119,2,60,62
199.2,154.778,1383264000,Year_2013,1266,2011-02-25,1,0,2,21,0,5,1,1,0.28,0.2576,0.48,0.3881,7,56,63
198.39,156.974,1383177600,Year_2013,1267,2011-02-25,1,0,2,22,0,5,1,1,0.26,0.2121,0.48,0.4478,7,43,50
198.442,154.5,1383091200,Year_2013,1268,2011-02-25,1,0,2,23,0,5,1,1,0.26,0.2273,0.48,0.3284,2,37,39
198.6,163.721,1383004800,Year_2013,1269,2011-02-26,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,3,25,28
192.429,148.481,1382918400,Year_2013,1270,2011-02-26,1,0,2,1,0,6,0,1,0.24,0.2121,0.52,0.2985,2,25,27
187,145,1382832000,Year_2013,1271,2011-02-26,1,0,2,2,0,6,0,1,0.22,0.197,0.6,0.3582,3,9,12
179,138.777,1382745600,Year_2013,1272,2011-02-26,1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8
184.5,142.39,1382659200,Year_2013,1273,2011-02-26,1,0,2,4,0,6,0,2,0.22,0.2576,0.6,0.0896,1,1,2
204,156,1382572800,Year_2013,1274,2011-02-26,1,0,2,5,0,6,0,2,0.22,0.2424,0.64,0.1045,1,9,10
199.5,153.73,1382486400,Year_2013,1275,2011-02-26,1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0,1,6,7
187,144,1382400000,Year_2013,1276,2011-02-26,1,0,2,7,0,6,0,1,0.22,0.2576,0.6,0.0896,1,21,22
173.999,132,1382313600,Year_2013,1277,2011-02-26,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0,2,55,57
159,125.999,1382227200,Year_2013,1278,2011-02-26,1,0,2,9,0,6,0,2,0.26,0.2576,0.56,0.1642,9,65,74
160,124.53,1382140800,Year_2013,1279,2011-02-26,1,0,2,10,0,6,0,2,0.3,0.303,0.49,0.1343,14,71,85
147.5,113.5,1382054400,Year_2013,1280,2011-02-26,1,0,2,11,0,6,0,1,0.3,0.3333,0.45,0,26,100,126
141,109.5,1381968000,Year_2013,1281,2011-02-26,1,0,2,12,0,6,0,2,0.32,0.3182,0.45,0.1642,45,115,160
144.85,110.399,1381881600,Year_2013,1282,2011-02-26,1,0,2,13,0,6,0,2,0.34,0.3182,0.42,0.2537,38,136,174
137.989,107.987,1381795200,Year_2013,1283,2011-02-26,1,0,2,14,0,6,0,2,0.34,0.303,0.36,0.3284,57,154,211
133.999,102.253,1381708800,Year_2013,1284,2011-02-26,1,0,2,15,0,6,0,2,0.36,0.3333,0.4,0.2836,40,125,165
128.663,98,1381622400,Year_2013,1285,2011-02-26,1,0,2,16,0,6,0,1,0.36,0.3333,0.46,0.2836,41,130,171
124.99,96.5999,1381536000,Year_2013,1286,2011-02-26,1,0,2,17,0,6,0,1,0.36,0.3485,0.43,0.2239,53,130,183
125,97,1381449600,Year_2013,1287,2011-02-26,1,0,2,18,0,6,0,1,0.34,0.3333,0.46,0.194,26,111,137
125,97.48,1381363200,Year_2013,1288,2011-02-26,1,0,2,19,0,6,0,1,0.32,0.303,0.49,0.2537,30,64,94
123.999,97.099,1381276800,Year_2013,1289,2011-02-26,1,0,2,20,0,6,0,1,0.3,0.303,0.56,0.1642,8,60,68
122.687,95.98,1381190400,Year_2013,1290,2011-02-26,1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,9,59,68
123.879,96,1381104000,Year_2013,1291,2011-02-26,1,0,2,22,0,6,0,1,0.28,0.2727,0.75,0.2239,8,38,46
119.9,94.5,1381017600,Year_2013,1292,2011-02-26,1,0,2,23,0,6,0,1,0.28,0.2576,0.75,0.2836,5,29,34
120,95.5,1380931200,Year_2013,1293,2011-02-27,1,0,2,0,0,0,0,1,0.26,0.2424,0.87,0.2836,8,26,34
120.8,96,1380844800,Year_2013,1294,2011-02-27,1,0,2,1,0,0,0,1,0.26,0.2576,0.87,0.194,7,30,37
116.5,94.49,1380758400,Year_2013,1295,2011-02-27,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,2,20,22
124.492,94.49,1380672000,Year_2013,1296,2011-02-27,1,0,2,3,0,0,0,1,0.26,0.2879,0.87,0.0896,3,8,11
124.688,94.49,1380585600,Year_2013,1297,2011-02-27,1,0,2,4,0,0,0,1,0.24,0.2424,0.87,0.1343,0,2,2
123.98,92.49,1380499200,Year_2013,1298,2011-02-27,1,0,2,6,0,0,0,1,0.24,0.2879,0.87,0,2,1,3
124.79,93,1380412800,Year_2013,1299,2011-02-27,1,0,2,7,0,0,0,1,0.24,0.2424,0.87,0.1343,6,8,14
123.7,94.488,1380326400,Year_2013,1300,2011-02-27,1,0,2,8,0,0,0,1,0.26,0.303,0.87,0,9,26,35
123.499,94.49,1380240000,Year_2013,1301,2011-02-27,1,0,2,9,0,0,0,1,0.28,0.303,0.87,0.0896,17,42,59
123.189,95.1,1380153600,Year_2013,1302,2011-02-27,1,0,2,10,0,0,0,1,0.3,0.303,0.81,0.1642,24,79,103
123.8,95.1,1380067200,Year_2013,1303,2011-02-27,1,0,2,11,0,0,0,1,0.36,0.3485,0.62,0.1343,33,92,125
121.794,94.498,1379980800,Year_2013,1304,2011-02-27,1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,61,132,193
122.2,95,1379894400,Year_2013,1305,2011-02-27,1,0,2,13,0,0,0,1,0.42,0.4242,0.47,0,90,169,259
122.189,95.7,1379808000,Year_2013,1306,2011-02-27,1,0,2,14,0,0,0,1,0.44,0.4394,0.47,0.0896,105,177,282
122.495,96,1379721600,Year_2013,1307,2011-02-27,1,0,2,15,0,0,0,1,0.46,0.4545,0.44,0.1343,98,163,261
123.999,97,1379635200,Year_2013,1308,2011-02-27,1,0,2,16,0,0,0,1,0.48,0.4697,0.44,0.1642,98,170,268
125,99.49,1379548800,Year_2013,1309,2011-02-27,1,0,2,17,0,0,0,1,0.42,0.4242,0.54,0.194,66,121,187
126.01,100.708,1379462400,Year_2013,1310,2011-02-27,1,0,2,18,0,0,0,1,0.4,0.4091,0.54,0.194,24,103,127
125,97.99,1379376000,Year_2013,1311,2011-02-27,1,0,2,19,0,0,0,1,0.4,0.4091,0.54,0.1343,16,86,102
125,99,1379289600,Year_2013,1312,2011-02-27,1,0,2,20,0,0,0,1,0.4,0.4091,0.54,0.0896,9,72,81
124.03,98.989,1379203200,Year_2013,1313,2011-02-27,1,0,2,21,0,0,0,1,0.38,0.3939,0.62,0.1642,8,61,69
125,99.8,1379116800,Year_2013,1314,2011-02-27,1,0,2,22,0,0,0,2,0.38,0.3939,0.62,0.1045,2,67,69
125,99.1949,1379030400,Year_2013,1315,2011-02-27,1,0,2,23,0,0,0,2,0.36,0.3485,0.62,0.1642,6,53,59
124.898,98.7,1378944000,Year_2013,1316,2011-02-28,1,0,2,0,0,1,1,2,0.36,0.3636,0.66,0.1045,5,25,30
124.9,98,1378857600,Year_2013,1317,2011-02-28,1,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,7,8
121.909,96.477,1378771200,Year_2013,1318,2011-02-28,1,0,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,0,1,1
121.999,96,1378684800,Year_2013,1319,2011-02-28,1,0,2,5,0,1,1,2,0.34,0.3636,0.93,0,1,4,5
118.345,95,1378598400,Year_2013,1320,2011-02-28,1,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,1,27,28
119,95,1378512000,Year_2013,1321,2011-02-28,1,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,2,90,92
119.289,95,1378425600,Year_2013,1322,2011-02-28,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,13,242,255
119.487,96,1378339200,Year_2013,1323,2011-02-28,1,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,15,127,142
124.999,100.777,1378252800,Year_2013,1324,2011-02-28,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,13,79,92
125.96,100.998,1378166400,Year_2013,1325,2011-02-28,1,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,13,74,87
126.566,101.989,1378080000,Year_2013,1326,2011-02-28,1,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,0,36,36
126.402,101.999,1377993600,Year_2013,1327,2011-02-28,1,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,1,31,32
126.555,102,1377907200,Year_2013,1328,2011-02-28,1,0,2,14,0,1,1,3,0.42,0.4242,1,0.2985,1,24,25
121.95,97,1377820800,Year_2013,1329,2011-02-28,1,0,2,15,0,1,1,3,0.42,0.4242,1,0.2985,0,35,35
116.08,92,1377734400,Year_2013,1330,2011-02-28,1,0,2,16,0,1,1,3,0.42,0.4242,1,0.1343,2,40,42
116.299,91.4,1377648000,Year_2013,1331,2011-02-28,1,0,2,17,0,1,1,3,0.4,0.4091,1,0.2985,2,77,79
116.5,92.3001,1377561600,Year_2013,1332,2011-02-28,1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,4,127,131
110,86.99,1377475200,Year_2013,1333,2011-02-28,1,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,1,79,80
110.35,88,1377388800,Year_2013,1334,2011-02-28,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45,45
107,84.728,1377302400,Year_2013,1335,2011-02-28,1,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,2,78,80
107.3,84.728,1377216000,Year_2013,1336,2011-02-28,1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,4,72,76
109,86.2,1377129600,Year_2013,1337,2011-02-28,1,0,2,23,0,1,1,2,0.32,0.2879,0.81,0.3881,0,45,45
109,85.4316,1377043200,Year_2013,1338,2011-03-01,1,0,3,0,0,2,1,1,0.3,0.2727,0.7,0.4627,0,7,7
103.101,81.174,1376956800,Year_2013,1339,2011-03-01,1,0,3,1,0,2,1,1,0.26,0.2273,0.7,0.3582,0,3,3
100.624,79.43,1376870400,Year_2013,1340,2011-03-01,1,0,3,2,0,2,1,1,0.24,0.2121,0.65,0.3881,0,4,4
97.288,77.1,1376784000,Year_2013,1341,2011-03-01,1,0,3,3,0,2,1,1,0.22,0.2121,0.69,0.2836,0,2,2
97.2,75.91,1376697600,Year_2013,1342,2011-03-01,1,0,3,4,0,2,1,1,0.22,0.2121,0.69,0.2537,0,1,1
96.9,76,1376611200,Year_2013,1343,2011-03-01,1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,1,1,2
98.1,76.8954,1376524800,Year_2013,1344,2011-03-01,1,0,3,6,0,2,1,1,0.2,0.1818,0.59,0.2985,0,46,46
98.27,76.8955,1376438400,Year_2013,1345,2011-03-01,1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,2,105,107
95.01,74.3688,1376352000,Year_2013,1346,2011-03-01,1,0,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,10,204,214
94.9,73.3,1376265600,Year_2013,1347,2011-03-01,1,0,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,8,116,124
95.59,73,1376179200,Year_2013,1348,2011-03-01,1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,13,55,68
94.732,73.59,1376092800,Year_2013,1349,2011-03-01,1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537,8,48,56
95.5,75.2498,1376006400,Year_2013,1350,2011-03-01,1,0,3,12,0,2,1,1,0.3,0.303,0.39,0.1343,6,80,86
97.493,76.949,1375920000,Year_2013,1351,2011-03-01,1,0,3,13,0,2,1,1,0.32,0.3485,0.39,0,13,65,78
98.2,77.85,1375833600,Year_2013,1352,2011-03-01,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,18,61,79
98,78,1375747200,Year_2013,1353,2011-03-01,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0,7,57,64
96.8,76.9998,1375660800,Year_2013,1354,2011-03-01,1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,10,92,102
95.12,74.95,1375574400,Year_2013,1355,2011-03-01,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230,242
96.269,75.8,1375488000,Year_2013,1356,2011-03-01,1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.194,10,214,224
96.999,78,1375401600,Year_2013,1357,2011-03-01,1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,4,115,119
97.234,77.395,1375315200,Year_2013,1358,2011-03-01,1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,2,86,88
99.9,80.3,1375228800,Year_2013,1359,2011-03-01,1,0,3,21,0,2,1,1,0.26,0.303,0.56,0,8,55,63
95,77,1375142400,Year_2013,1360,2011-03-01,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,3,44,47
92.589,74,1375056000,Year_2013,1361,2011-03-01,1,0,3,23,0,2,1,1,0.24,0.2273,0.65,0.2239,2,23,25
90.9,72.31,1374969600,Year_2013,1362,2011-03-02,1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5,8
89.59,72.38,1374883200,Year_2013,1363,2011-03-02,1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.194,0,4,4
89.998,72.78,1374796800,Year_2013,1364,2011-03-02,1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.194,0,2,2
88.99,72,1374710400,Year_2013,1365,2011-03-02,1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,3,1,4
87.564,71.4,1374624000,Year_2013,1366,2011-03-02,1,0,3,4,0,3,1,1,0.2,0.2121,0.75,0.1343,1,0,1
87.3,71,1374537600,Year_2013,1367,2011-03-02,1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,0,5,5
84.9,69,1374451200,Year_2013,1368,2011-03-02,1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,1,39,40
84.9,68.9,1374364800,Year_2013,1369,2011-03-02,1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,2,108,110
85.29,70,1374278400,Year_2013,1370,2011-03-02,1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836,13,243,256
85.4,70,1374192000,Year_2013,1371,2011-03-02,1,0,3,9,0,3,1,1,0.28,0.2576,0.56,0.2985,7,141,148
89.8,71.2549,1374105600,Year_2013,1372,2011-03-02,1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,11,65,76
90.085,73.54,1374019200,Year_2013,1373,2011-03-02,1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,8,65,73
91.749,73.54,1373932800,Year_2013,1374,2011-03-02,1,0,3,12,0,3,1,1,0.4,0.4091,0.43,0.194,20,62,82
92.2,73.54,1373846400,Year_2013,1375,2011-03-02,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0,35,90,125
90,72,1373760000,Year_2013,1376,2011-03-02,1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,21,75,96
90.092,72,1373673600,Year_2013,1377,2011-03-02,1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,19,91,110
95.888,76.98,1373587200,Year_2013,1378,2011-03-02,1,0,3,16,0,3,1,1,0.54,0.5152,0.19,0.3284,27,112,139
84.1,68,1373500800,Year_2013,1379,2011-03-02,1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,30,238,268
81.989,66.7,1373414400,Year_2013,1380,2011-03-02,1,0,3,18,0,3,1,1,0.46,0.4545,0.23,0.4925,8,193,201
73.4,60.99,1373328000,Year_2013,1381,2011-03-02,1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,6,144,150
77.526,61.98,1373241600,Year_2013,1382,2011-03-02,1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,9,86,95
75,57.3501,1373155200,Year_2013,1383,2011-03-02,1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,3,68,71
72.1,56,1373068800,Year_2013,1384,2011-03-02,1,0,3,22,0,3,1,1,0.3,0.2576,0.26,0.5522,4,44,48
79.7,61,1372982400,Year_2013,1385,2011-03-02,1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,0,22,22
82.001,62.1472,1372896000,Year_2013,1386,2011-03-03,1,0,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,3,10,13
86.087,68,1372809600,Year_2013,1387,2011-03-03,1,0,3,1,0,4,1,1,0.24,0.197,0.3,0.4627,0,1,1
86.6,67,1372723200,Year_2013,1388,2011-03-03,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,1,2,3
91.974,72.0092,1372636800,Year_2013,1389,2011-03-03,1,0,3,3,0,4,1,1,0.2,0.1667,0.27,0.4627,0,1,1
91.489,70,1372550400,Year_2013,1390,2011-03-03,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,0,1,1
91.999,72,1372464000,Year_2013,1391,2011-03-03,1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,1,7,8
95.799,73.3,1372377600,Year_2013,1392,2011-03-03,1,0,3,6,0,4,1,1,0.14,0.1212,0.33,0.2985,1,34,35
98.175,77.2958,1372291200,Year_2013,1393,2011-03-03,1,0,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,1,110,111
98.989,79.95,1372204800,Year_2013,1394,2011-03-03,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216,220
102,77.487,1372118400,Year_2013,1395,2011-03-03,1,0,3,9,0,4,1,1,0.16,0.1364,0.37,0.2836,10,135,145
101.699,76.0152,1372032000,Year_2013,1396,2011-03-03,1,0,3,10,0,4,1,1,0.18,0.1818,0.29,0.194,7,49,56
102.932,77.002,1371945600,Year_2013,1397,2011-03-03,1,0,3,11,0,4,1,1,0.2,0.2273,0.29,0.0896,10,40,50
105.9,78.946,1371859200,Year_2013,1398,2011-03-03,1,0,3,12,0,4,1,1,0.22,0.2273,0.25,0.1343,7,65,72
107.997,81,1371772800,Year_2013,1399,2011-03-03,1,0,3,13,0,4,1,1,0.22,0.2576,0.25,0.0896,13,67,80
108,81,1371686400,Year_2013,1400,2011-03-03,1,0,3,14,0,4,1,1,0.24,0.2576,0.21,0.1045,18,60,78
107.5,80.615,1371600000,Year_2013,1401,2011-03-03,1,0,3,15,0,4,1,1,0.24,0.2879,0.23,0,6,62,68
109.999,82.7673,1371513600,Year_2013,1402,2011-03-03,1,0,3,16,0,4,1,1,0.26,0.303,0.23,0,6,65,71
103,78.799,1371427200,Year_2013,1403,2011-03-03,1,0,3,17,0,4,1,1,0.26,0.303,0.22,0,17,185,202
101.48,77.16,1371340800,Year_2013,1404,2011-03-03,1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,6,161,167
102.9,78,1371254400,Year_2013,1405,2011-03-03,1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,5,101,106
106.1,83.8738,1371168000,Year_2013,1406,2011-03-03,1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,1,69,70
109.24,89,1371081600,Year_2013,1407,2011-03-03,1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,3,48,51
110,85.396,1370995200,Year_2013,1408,2011-03-03,1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0,3,50,53
109.13,90,1370908800,Year_2013,1409,2011-03-03,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,0,23,23
107.77,82.595,1370822400,Year_2013,1410,2011-03-04,1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,0,12,12
109.37,86.95,1370736000,Year_2013,1411,2011-03-04,1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,0,4,4
112,88,1370649600,Year_2013,1412,2011-03-04,1,0,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,0,2,2
119,94,1370563200,Year_2013,1413,2011-03-04,1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,0,1,1
120.6,96.108,1370476800,Year_2013,1414,2011-03-04,1,0,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,1,0,1
121.156,96,1370390400,Year_2013,1415,2011-03-04,1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,0,7,7
123.07,96.1,1370304000,Year_2013,1416,2011-03-04,1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,1,28,29
121.582,95.9993,1370217600,Year_2013,1417,2011-03-04,1,0,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,0,83,83
127.796,100.81,1370131200,Year_2013,1418,2011-03-04,1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,6,222,228
127.48,100.98,1370044800,Year_2013,1419,2011-03-04,1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,12,138,150
127.568,100.99,1369958400,Year_2013,1420,2011-03-04,1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,10,56,66
129.9,101.7,1369872000,Year_2013,1421,2011-03-04,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,16,73,89
129.481,101.683,1369785600,Year_2013,1422,2011-03-04,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,10,87,97
127.299,100.385,1369699200,Year_2013,1423,2011-03-04,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,13,74,87
131.008,103.59,1369612800,Year_2013,1424,2011-03-04,1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,30,65,95
130.96,103.6,1369526400,Year_2013,1425,2011-03-04,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,31,75,106
128.916,102.311,1369440000,Year_2013,1426,2011-03-04,1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,17,101,118
129.937,104.1,1369353600,Year_2013,1427,2011-03-04,1,0,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,22,206,228
121.2,97.999,1369267200,Year_2013,1428,2011-03-04,1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,15,172,187
117.99,93,1369180800,Year_2013,1429,2011-03-04,1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,5,102,107
116.9,92.12,1369094400,Year_2013,1430,2011-03-04,1,0,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,9,78,87
114.39,89,1369008000,Year_2013,1431,2011-03-04,1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,6,64,70
114.4,89,1368921600,Year_2013,1432,2011-03-04,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,4,40,44
114.5,88,1368835200,Year_2013,1433,2011-03-04,1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,6,40,46
114.35,87.565,1368748800,Year_2013,1434,2011-03-05,1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,4,15,19
109.12,84.9,1368662400,Year_2013,1435,2011-03-05,1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,5,20,25
110.689,88,1368576000,Year_2013,1436,2011-03-05,1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,5,15,20
114.42,87.86,1368489600,Year_2013,1437,2011-03-05,1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,0,2,2
114.012,87.859,1368403200,Year_2013,1438,2011-03-05,1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,0,1,1
113.5,88.199,1368316800,Year_2013,1439,2011-03-05,1,0,3,5,0,6,0,2,0.3,0.303,1,0.1343,0,3,3
113.75,88.498,1368230400,Year_2013,1440,2011-03-05,1,0,3,6,0,6,0,2,0.3,0.2879,1,0.2239,1,3,4
115.58,90,1368144000,Year_2013,1441,2011-03-05,1,0,3,7,0,6,0,2,0.3,0.2727,1,0.2985,5,10,15
109.5,87.199,1368057600,Year_2013,1442,2011-03-05,1,0,3,8,0,6,0,2,0.3,0.2727,1,0.2985,11,34,45
113.29,89.7,1367971200,Year_2013,1443,2011-03-05,1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,15,48,63
111,91.498,1367884800,Year_2013,1444,2011-03-05,1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,34,69,103
120.99,94.045,1367798400,Year_2013,1445,2011-03-05,1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,43,116,159
118.053,90.979,1367712000,Year_2013,1446,2011-03-05,1,0,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,46,121,167
116,89,1367625600,Year_2013,1447,2011-03-05,1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,60,130,190
108,84.836,1367539200,Year_2013,1448,2011-03-05,1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,80,118,198
125.93,100,1367452800,Year_2013,1449,2011-03-05,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,83,122,205
133.86,109.9,1367366400,Year_2013,1450,2011-03-05,1,0,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,74,130,204
135.98,111,1367280000,Year_2013,1451,2011-03-05,1,0,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,60,104,164
136.9,112,1367193600,Year_2013,1452,2011-03-05,1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,37,115,152
131.5,107.546,1367107200,Year_2013,1453,2011-03-05,1,0,3,19,0,6,0,2,0.46,0.4545,0.67,0.3284,27,62,89
131.74,105,1367020800,Year_2013,1454,2011-03-05,1,0,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,12,58,70
136.759,110,1366934400,Year_2013,1455,2011-03-05,1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,12,60,72
150,123.66,1366848000,Year_2013,1456,2011-03-05,1,0,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,16,47,63
